Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
12/17/2006 22:10,1.652,0.32,240.62,7,0,2,0
12/17/2006 22:11,1.646,0.322,241.02,7,0,1,0
12/17/2006 22:12,1.656,0.326,241.78,7,0,1,0
12/17/2006 22:13,1.648,0.324,241.32,7,0,1,0
12/17/2006 22:14,1.654,0.326,241.72,7,0,1,0
12/17/2006 22:15,1.632,0.314,239.4,7,0,1,0
12/17/2006 22:16,1.632,0.31,238.58,7,0,2,0
12/17/2006 22:17,1.676,0.336,239.18,7.2,0,1,0
12/17/2006 22:18,1.714,0.414,239.18,7.4,0,1,0
12/17/2006 22:19,1.72,0.418,239.7,7.4,0,1,0
12/17/2006 22:20,1.726,0.422,240.32,7.4,0,1,0
12/17/2006 22:21,1.722,0.408,240.42,7.4,0,1,0
12/17/2006 22:22,1.654,0.302,240.46,7,0,0,0
12/17/2006 22:23,1.662,0.306,241.6,7,0,0,0
12/17/2006 22:24,1.66,0.308,241.47,7,0,0,0
12/17/2006 22:25,1.66,0.308,241.65,7,0,0,0
12/17/2006 22:26,1.654,0.31,241.96,7,0,0,0
12/17/2006 22:27,1.652,0.308,241.7,7,0,0,0
12/17/2006 22:28,1.582,0.21,241.41,6.6,0,0,0
12/17/2006 22:29,1.582,0.202,241.31,6.6,0,0,0
12/17/2006 22:30,1.542,0.144,241.22,6.4,0,0,0
12/17/2006 22:31,1.678,0.062,240.08,7,0,0,0
12/17/2006 22:32,1.748,0.066,240.82,7.2,0,0,0
12/17/2006 22:33,1.752,0.066,240.96,7.2,0,0,0
12/17/2006 22:34,1.91,0.064,240.92,8,0,0,0
12/17/2006 22:35,2.136,0.062,241.29,8.8,0,0,0
12/17/2006 22:36,1.754,0.072,242.49,7.2,0,0,0
12/17/2006 22:37,0.862,0.076,243.62,3.6,0,0,0
12/17/2006 22:38,0.812,0.076,243.53,3.4,0,0,0
12/17/2006 22:39,0.808,0.08,244.13,3.4,0,0,0
12/17/2006 22:40,0.806,0.082,244.39,3.4,0,0,0
12/17/2006 22:41,0.812,0.082,244.26,3.4,0,0,0
12/17/2006 22:42,0.818,0.084,245.07,3.4,0,0,0
12/17/2006 22:43,0.82,0.086,245.96,3.4,0,0,0
12/17/2006 22:44,0.848,0.112,245.73,3.6,0,0,0
12/17/2006 22:45,0.914,0.222,245.23,3.8,0,0,0
12/17/2006 22:46,0.902,0.222,245.01,3.8,0,0,0
12/17/2006 22:47,0.902,0.222,244.98,3.8,0,0,0
12/17/2006 22:48,0.902,0.222,245.13,3.8,0,0,0
12/17/2006 22:49,0.902,0.218,244.47,3.8,0,0,0
12/17/2006 22:50,0.888,0.218,244.24,3.8,0,0,0
12/17/2006 22:51,0.892,0.22,244.7,3.8,0,0,0
12/17/2006 22:52,0.85,0.216,245.8,3.6,0,0,0
12/17/2006 22:53,0.796,0.206,245.52,3.4,0,0,0
12/17/2006 22:54,0.9,0.202,245.37,3.8,0,0,0
12/17/2006 22:55,0.912,0.204,245.76,3.8,0,0,0
12/17/2006 22:56,0.912,0.202,245.77,3.8,0,0,0
12/17/2006 22:57,0.914,0.206,246.16,3.8,0,0,0
12/17/2006 22:58,0.938,0.22,245.5,4,0,0,0
12/17/2006 22:59,0.952,0.318,245.39,4,0,0,0
12/17/2006 23:00,1.116,0.344,245.22,4.8,0,0,0
12/17/2006 23:01,0.864,0.308,245.4,3.8,0,0,0
12/17/2006 23:02,0.724,0.276,245.89,3,0,0,0
12/17/2006 23:03,0.602,0.276,245.37,2.6,0,0,0
12/17/2006 23:04,0.566,0.278,245.56,2.6,0,0,0
12/17/2006 23:05,0.566,0.28,245.82,2.6,0,0,0
12/17/2006 23:06,0.566,0.284,246.65,2.6,0,0,0
12/17/2006 23:07,0.564,0.278,245.9,2.4,0,0,0
12/17/2006 23:08,0.56,0.274,245.04,2.4,0,0,0
12/17/2006 23:09,0.5,0.184,245.69,2.2,0,0,0
12/17/2006 23:10,0.492,0.172,246,2,0,0,0
12/17/2006 23:11,0.496,0.176,247.08,2,0,0,0
12/17/2006 23:12,0.498,0.182,247.92,2,0,0,0
12/17/2006 23:13,0.416,0.052,248.33,1.6,0,0,0
12/17/2006 23:14,0.404,0,247.27,1.6,0,0,0
12/17/2006 23:15,0.404,0,247.09,1.6,0,0,0
12/17/2006 23:16,0.318,0,246.84,1.2,0,0,0
12/17/2006 23:17,0.292,0,246.27,1.2,0,0,0
12/17/2006 23:18,0.29,0,245.95,1.2,0,0,0
12/17/2006 23:19,0.288,0,244.99,1.2,0,0,0
12/17/2006 23:20,0.286,0,244,1.2,0,0,0
12/17/2006 23:21,0.288,0,245.05,1.2,0,0,0
12/17/2006 23:22,0.396,0.156,245.92,1.8,0,1,0
12/17/2006 23:23,0.382,0.154,245.24,1.6,0,1,0
12/17/2006 23:24,0.382,0.156,245.61,1.6,0,2,0
12/17/2006 23:25,0.38,0.156,245.64,1.6,0,1,0
12/17/2006 23:26,0.378,0.154,245.36,1.6,0,2,0
12/17/2006 23:27,0.444,0.228,244.7,2,0,1,0
12/17/2006 23:28,0.478,0.292,244.56,2.2,0,2,0
12/17/2006 23:29,0.472,0.29,244.28,2.2,0,1,0
12/17/2006 23:30,0.47,0.292,244.69,2.2,0,2,0
12/17/2006 23:31,0.47,0.294,245.05,2.2,0,1,0
12/17/2006 23:32,0.468,0.3,245.95,2.2,0,2,0
12/17/2006 23:33,0.464,0.296,245.51,2.2,0,1,0
12/17/2006 23:34,0.462,0.296,245.3,2.2,0,1,0
12/17/2006 23:35,0.396,0.27,245.55,2,0,1,0
12/17/2006 23:36,0.378,0.266,246.03,1.8,0,2,0
12/17/2006 23:37,0.378,0.266,245.94,1.8,0,1,0
12/17/2006 23:38,0.376,0.264,245.68,1.8,0,1,0
12/17/2006 23:39,0.374,0.264,245.5,1.8,0,2,0
12/17/2006 23:40,0.44,0.336,246,2.2,0,1,0
12/17/2006 23:41,0.452,0.38,246.59,2.4,0,1,0
12/17/2006 23:42,0.454,0.382,246.81,2.4,0,1,0
12/17/2006 23:43,0.454,0.386,247.59,2.4,0,1,0
12/17/2006 23:44,0.452,0.382,247.03,2.4,0,2,0
12/17/2006 23:45,0.45,0.382,246.96,2.4,0,1,0
12/17/2006 23:46,0.446,0.38,246.55,2.4,0,1,0
12/17/2006 23:47,0.444,0.38,246.62,2.4,0,1,0
12/17/2006 23:48,0.442,0.374,245.99,2.2,0,2,0
12/17/2006 23:49,0.44,0.372,245.49,2.2,0,1,0
12/17/2006 23:50,0.388,0.292,244.78,2,0,1,0
12/17/2006 23:51,0.366,0.26,244.86,1.8,0,1,0
12/17/2006 23:52,0.364,0.256,244.42,1.8,0,1,0
12/17/2006 23:53,0.366,0.258,244.8,1.8,0,1,0
12/17/2006 23:54,0.284,0.134,245.61,1.2,0,2,0
12/17/2006 23:55,0.276,0.122,245.63,1.2,0,1,0
12/17/2006 23:56,0.274,0.118,244.57,1.2,0,1,0
12/17/2006 23:57,0.274,0.116,244.19,1.2,0,1,0
12/17/2006 23:58,0.274,0.12,244.82,1.2,0,1,0
12/17/2006 23:59,0.276,0.12,244.89,1.2,0,1,0
12/18/2006 0:00,0.278,0.126,246.17,1.2,0,2,0
12/18/2006 0:01,0.238,0.056,246.4,1,0,0,0
12/18/2006 0:02,0.208,0,246.46,0.8,0,0,0
12/18/2006 0:03,0.206,0,245.94,0.8,0,0,0
12/18/2006 0:04,0.206,0,245.98,0.8,0,0,0
12/18/2006 0:05,0.206,0,245.56,0.8,0,0,0
12/18/2006 0:06,0.204,0,245.22,0.8,0,0,0
12/18/2006 0:07,0.204,0,244.14,0.8,0,0,0
12/18/2006 0:08,0.212,0,244,1,0,0,0
12/18/2006 0:09,0.316,0.134,244.62,1.4,0,0,0
12/18/2006 0:10,0.308,0.132,244.61,1.4,0,0,0
12/18/2006 0:11,0.306,0.134,244.97,1.4,0,0,0
12/18/2006 0:12,0.306,0.136,245.51,1.4,0,0,0
12/18/2006 0:13,0.306,0.14,246.37,1.4,0,0,0
12/18/2006 0:14,0.306,0.14,246.42,1.4,0,0,0
12/18/2006 0:15,0.302,0.14,246.11,1.4,0,0,0
12/18/2006 0:16,0.302,0.14,246.32,1.4,0,0,0
12/18/2006 0:17,0.3,0.136,245.61,1.4,0,0,0
12/18/2006 0:18,0.3,0.138,245.86,1.4,0,0,0
12/18/2006 0:19,0.302,0.142,246.73,1.4,0,0,0
12/18/2006 0:20,0.3,0.136,245.53,1.4,0,0,0
12/18/2006 0:21,0.316,0.138,244.92,1.6,0,0,0
12/18/2006 0:22,0.376,0.24,244.78,1.8,0,0,0
12/18/2006 0:23,0.374,0.238,244.49,1.8,0,0,0
12/18/2006 0:24,0.372,0.236,244.02,1.8,0,0,0
12/18/2006 0:25,0.372,0.236,243.92,1.8,0,0,0
12/18/2006 0:26,0.372,0.236,244.04,1.8,0,0,0
12/18/2006 0:27,0.368,0.234,243.56,1.8,0,0,0
12/18/2006 0:28,0.368,0.234,243.87,1.8,0,0,0
12/18/2006 0:29,0.366,0.234,243.73,1.8,0,0,0
12/18/2006 0:30,0.366,0.234,243.6,1.8,0,0,0
12/18/2006 0:31,0.342,0.2,243.19,1.6,0,0,0
12/18/2006 0:32,0.294,0.132,244.16,1.2,0,0,0
12/18/2006 0:33,0.23,0,244.14,1,0,0,0
12/18/2006 0:34,0.202,0,243.24,0.8,0,0,0
12/18/2006 0:35,0.202,0,243.47,0.8,0,0,0
12/18/2006 0:36,0.202,0,243.71,0.8,0,0,0
12/18/2006 0:37,0.204,0,244.17,0.8,0,0,0
12/18/2006 0:38,0.204,0,244.46,0.8,0,0,0
12/18/2006 0:39,0.204,0,244.92,0.8,0,0,0
12/18/2006 0:40,0.206,0,245.31,0.8,0,0,0
12/18/2006 0:41,0.204,0,244.02,0.8,0,0,0
12/18/2006 0:42,0.204,0,243.88,0.8,0,0,0
12/18/2006 0:43,0.202,0,243.94,0.8,0,0,0
12/18/2006 0:44,0.202,0,243.78,0.8,0,0,0
12/18/2006 0:45,0.202,0,243.79,0.8,0,0,0
12/18/2006 0:46,0.202,0,243.15,0.8,0,0,0
12/18/2006 0:47,0.202,0,243.79,0.8,0,0,0
12/18/2006 0:48,0.3,0.1,244.15,1.4,0,0,0
12/18/2006 0:49,0.31,0.134,245.12,1.4,0,0,0
12/18/2006 0:50,0.308,0.134,245.27,1.4,0,0,0
12/18/2006 0:51,0.306,0.136,245.61,1.4,0,0,0
12/18/2006 0:52,0.304,0.132,244.63,1.4,0,0,0
12/18/2006 0:53,0.3,0.13,244.2,1.4,0,0,0
12/18/2006 0:54,0.3,0.128,243.98,1.4,0,0,0
12/18/2006 0:55,0.296,0.122,242.81,1.2,0,0,0
12/18/2006 0:56,0.296,0.124,242.92,1.2,0,0,0
12/18/2006 0:57,0.296,0.126,243.36,1.2,0,0,0
12/18/2006 0:58,0.296,0.126,243.64,1.2,0,0,0
12/18/2006 0:59,0.296,0.13,244.18,1.2,0,0,0
12/18/2006 1:00,0.296,0.13,244.05,1.2,0,0,0
12/18/2006 1:01,0.298,0.132,244.43,1.2,0,0,0
12/18/2006 1:02,0.298,0.132,244.5,1.2,0,0,0
12/18/2006 1:03,0.324,0.146,243.95,1.6,0,0,0
12/18/2006 1:04,0.372,0.234,243.72,1.8,0,0,0
12/18/2006 1:05,0.372,0.234,243.74,1.8,0,0,0
12/18/2006 1:06,0.372,0.232,243.46,1.8,0,0,0
12/18/2006 1:07,0.368,0.226,242.39,1.8,0,0,0
12/18/2006 1:08,0.368,0.226,242.17,1.8,0,0,0
12/18/2006 1:09,0.368,0.23,242.92,1.8,0,0,0
12/18/2006 1:10,0.348,0.202,243.36,1.6,0,0,0
12/18/2006 1:11,0.276,0.096,243.61,1.2,0,0,0
12/18/2006 1:12,0.274,0.096,243.19,1.2,0,0,0
12/18/2006 1:13,0.226,0,242.83,1,0,0,0
12/18/2006 1:14,0.292,0.094,243.06,1.4,0,0,0
12/18/2006 1:15,0.292,0.112,242.82,1.2,0,2,0
12/18/2006 1:16,0.292,0.112,242.98,1.2,0,1,0
12/18/2006 1:17,0.294,0.116,243.98,1.2,0,2,0
12/18/2006 1:18,0.292,0.116,243.65,1.2,0,1,0
12/18/2006 1:19,0.29,0.114,243.23,1.2,0,2,0
12/18/2006 1:20,0.29,0.114,243.4,1.2,0,1,0
12/18/2006 1:21,0.288,0.114,243.1,1.2,0,2,0
12/18/2006 1:22,0.286,0.112,242.85,1.2,0,1,0
12/18/2006 1:23,0.286,0.114,243.32,1.2,0,2,0
12/18/2006 1:24,0.284,0.112,243.11,1.2,0,1,0
12/18/2006 1:25,0.282,0.11,242.32,1.2,0,1,0
12/18/2006 1:26,0.398,0.246,242.31,2,0,2,0
12/18/2006 1:27,0.382,0.244,241.97,1.8,0,1,0
12/18/2006 1:28,0.38,0.246,242.51,1.8,0,1,0
12/18/2006 1:29,0.376,0.246,242.4,1.8,0,1,0
12/18/2006 1:30,0.374,0.246,242.29,1.8,0,2,0
12/18/2006 1:31,0.372,0.246,242.21,1.8,0,1,0
12/18/2006 1:32,0.372,0.25,242.9,1.8,0,1,0
12/18/2006 1:33,0.37,0.25,242.87,1.8,0,1,0
12/18/2006 1:34,0.37,0.252,243.57,1.8,0,2,0
12/18/2006 1:35,0.37,0.256,244.26,1.8,0,1,0
12/18/2006 1:36,0.37,0.258,244.38,1.8,0,1,0
12/18/2006 1:37,0.37,0.256,244,1.8,0,1,0
12/18/2006 1:38,0.368,0.256,244.24,1.8,0,1,0
12/18/2006 1:39,0.368,0.256,244.12,1.8,0,2,0
12/18/2006 1:40,0.368,0.254,244.02,1.8,0,1,0
12/18/2006 1:41,0.328,0.184,244.45,1.6,0,0,0
12/18/2006 1:42,0.298,0.134,244.82,1.4,0,0,0
12/18/2006 1:43,0.296,0.132,244.34,1.2,0,0,0
12/18/2006 1:44,0.296,0.13,243.95,1.2,0,0,0
12/18/2006 1:45,0.294,0.124,242.93,1.2,0,0,0
12/18/2006 1:46,0.374,0.21,242.44,1.8,0,0,0
12/18/2006 1:47,0.28,0.094,242.84,1.2,0,0,0
12/18/2006 1:48,0.28,0.096,243.36,1.2,0,0,0
12/18/2006 1:49,0.282,0.098,244.19,1.2,0,0,0
12/18/2006 1:50,0.282,0.1,244.63,1.2,0,0,0
12/18/2006 1:51,0.28,0.1,244.85,1.2,0,0,0
12/18/2006 1:52,0.28,0.102,244.91,1.2,0,0,0
12/18/2006 1:53,0.276,0.096,243.6,1.2,0,0,0
12/18/2006 1:54,0.276,0.096,243.61,1.2,0,0,0
12/18/2006 1:55,0.218,0,244.18,1,0,0,0
12/18/2006 1:56,0.204,0,243.93,0.8,0,0,0
12/18/2006 1:57,0.204,0,244.55,0.8,0,0,0
12/18/2006 1:58,0.206,0,244.85,0.8,0,0,0
12/18/2006 1:59,0.208,0,244.54,0.8,0,0,0
12/18/2006 2:00,0.21,0,244.2,0.8,0,0,0
12/18/2006 2:01,0.21,0,245.21,0.8,0,0,0
12/18/2006 2:02,0.278,0.07,245.48,1.2,0,0,0
12/18/2006 2:03,0.314,0.132,244.47,1.4,0,0,0
12/18/2006 2:04,0.312,0.138,245.83,1.4,0,0,0
12/18/2006 2:05,0.312,0.142,246.78,1.4,0,0,0
12/18/2006 2:06,0.312,0.146,247.33,1.4,0,0,0
12/18/2006 2:07,0.312,0.15,247.97,1.4,0,0,0
12/18/2006 2:08,0.312,0.15,248.05,1.4,0,0,0
12/18/2006 2:09,0.31,0.15,248.08,1.4,0,0,0
12/18/2006 2:10,0.308,0.15,248.07,1.4,0,0,0
12/18/2006 2:11,0.304,0.142,246.45,1.4,0,0,0
12/18/2006 2:12,0.304,0.142,246.49,1.4,0,0,0
12/18/2006 2:13,0.304,0.144,246.88,1.4,0,0,0
12/18/2006 2:14,0.302,0.142,246.46,1.4,0,0,0
12/18/2006 2:15,0.302,0.144,246.8,1.4,0,0,0
12/18/2006 2:16,0.304,0.144,247.15,1.4,0,0,0
12/18/2006 2:17,0.304,0.146,247.51,1.4,0,0,0
12/18/2006 2:18,0.304,0.144,247.19,1.4,0,0,0
12/18/2006 2:19,0.304,0.146,247.18,1.4,0,0,0
12/18/2006 2:20,0.302,0.144,246.97,1.4,0,0,0
12/18/2006 2:21,0.302,0.14,246.31,1.4,0,0,0
12/18/2006 2:22,0.24,0.048,246.56,1,0,0,0
12/18/2006 2:23,0.21,0,246.98,0.8,0,0,0
12/18/2006 2:24,0.21,0,247.03,0.8,0,0,0
12/18/2006 2:25,0.21,0,247.48,0.8,0,0,0
12/18/2006 2:26,0.212,0,247.91,0.8,0,0,0
12/18/2006 2:27,0.212,0,247.9,0.8,0,0,0
12/18/2006 2:28,0.304,0.112,247.44,1.4,0,0,0
12/18/2006 2:29,0.286,0.11,246.95,1.2,0,0,0
12/18/2006 2:30,0.286,0.106,245.8,1.2,0,0,0
12/18/2006 2:31,0.284,0.102,245.24,1.2,0,0,0
12/18/2006 2:32,0.284,0.106,246.04,1.2,0,0,0
12/18/2006 2:33,0.282,0.104,245.52,1.2,0,0,0
12/18/2006 2:34,0.282,0.104,245.72,1.2,0,0,0
12/18/2006 2:35,0.28,0.106,246.03,1.2,0,0,0
12/18/2006 2:36,0.26,0.076,246.11,1.2,0,0,0
12/18/2006 2:37,0.208,0,245.72,0.8,0,0,0
12/18/2006 2:38,0.264,0.056,245.9,1.2,0,0,0
12/18/2006 2:39,0.318,0.14,246.58,1.4,0,0,0
12/18/2006 2:40,0.312,0.138,245.93,1.4,0,0,0
12/18/2006 2:41,0.31,0.138,246.03,1.4,0,0,0
12/18/2006 2:42,0.308,0.138,245.98,1.4,0,0,0
12/18/2006 2:43,0.308,0.142,246.78,1.4,0,0,0
12/18/2006 2:44,0.308,0.144,247.17,1.4,0,0,0
12/18/2006 2:45,0.308,0.146,247.52,1.4,0,0,0
12/18/2006 2:46,0.308,0.15,248.27,1.4,0,0,0
12/18/2006 2:47,0.308,0.148,247.91,1.4,0,0,0
12/18/2006 2:48,0.304,0.144,247.22,1.4,0,0,0
12/18/2006 2:49,0.306,0.146,247.54,1.4,0,0,0
12/18/2006 2:50,0.306,0.146,247.46,1.4,0,0,0
12/18/2006 2:51,0.304,0.148,247.61,1.4,0,0,0
12/18/2006 2:52,0.306,0.15,248.07,1.4,0,0,0
12/18/2006 2:53,0.306,0.15,248.31,1.4,0,0,0
12/18/2006 2:54,0.304,0.146,247.73,1.4,0,0,0
12/18/2006 2:55,0.304,0.148,247.81,1.4,0,0,0
12/18/2006 2:56,0.304,0.148,247.81,1.4,0,0,0
12/18/2006 2:57,0.272,0.098,247.95,1.2,0,0,0
12/18/2006 2:58,0.212,0,248.48,0.8,0,0,0
12/18/2006 2:59,0.212,0,248.11,0.8,0,0,0
12/18/2006 3:00,0.21,0,247.42,0.8,0,0,0
12/18/2006 3:01,0.208,0,246.17,0.8,0,0,0
12/18/2006 3:02,0.282,0.084,246.17,1.4,0,0,0
12/18/2006 3:03,0.296,0.124,245.83,1.2,0,2,0
12/18/2006 3:04,0.296,0.126,246.05,1.2,0,1,0
12/18/2006 3:05,0.296,0.124,245.59,1.2,0,2,0
12/18/2006 3:06,0.296,0.124,245.94,1.2,0,1,0
12/18/2006 3:07,0.296,0.126,246.21,1.2,0,2,0
12/18/2006 3:08,0.296,0.126,246.18,1.2,0,1,0
12/18/2006 3:09,0.296,0.126,246.23,1.2,0,1,0
12/18/2006 3:10,0.368,0.206,246.1,1.8,0,2,0
12/18/2006 3:11,0.366,0.228,245.07,1.8,0,1,0
12/18/2006 3:12,0.368,0.232,245.73,1.8,0,2,0
12/18/2006 3:13,0.368,0.234,246.31,1.8,0,1,0
12/18/2006 3:14,0.47,0.356,246.2,2.4,0,1,0
12/18/2006 3:15,0.47,0.376,246.11,2.4,0,2,0
12/18/2006 3:16,0.464,0.378,246.38,2.4,0,1,0
12/18/2006 3:17,0.458,0.37,245.38,2.4,0,1,0
12/18/2006 3:18,0.448,0.358,244.59,2.2,0,2,0
12/18/2006 3:19,0.378,0.254,243.95,1.8,0,1,0
12/18/2006 3:20,0.376,0.256,244.31,1.8,0,1,0
12/18/2006 3:21,0.378,0.26,245.13,1.8,0,1,0
12/18/2006 3:22,0.378,0.266,245.92,1.8,0,2,0
12/18/2006 3:23,0.378,0.27,246.58,1.8,0,1,0
12/18/2006 3:24,0.38,0.276,247.49,1.8,0,1,0
12/18/2006 3:25,0.378,0.274,247.27,1.8,0,1,0
12/18/2006 3:26,0.376,0.27,246.61,1.8,0,2,0
12/18/2006 3:27,0.372,0.264,246.12,1.8,0,1,0
12/18/2006 3:28,0.3,0.136,245.78,1.4,0,0,0
12/18/2006 3:29,0.3,0.136,245.51,1.4,0,0,0
12/18/2006 3:30,0.298,0.134,245.05,1.4,0,0,0
12/18/2006 3:31,0.298,0.132,244.66,1.2,0,0,0
12/18/2006 3:32,0.248,0.056,244.84,1,0,0,0
12/18/2006 3:33,0.206,0,245.06,0.8,0,0,0
12/18/2006 3:34,0.206,0,245.08,0.8,0,0,0
12/18/2006 3:35,0.208,0,245.63,0.8,0,0,0
12/18/2006 3:36,0.206,0,245.39,0.8,0,0,0
12/18/2006 3:37,0.206,0,245.18,0.8,0,0,0
12/18/2006 3:38,0.208,0,245.54,0.8,0,0,0
12/18/2006 3:39,0.208,0,245.73,0.8,0,0,0
12/18/2006 3:40,0.208,0,246.21,0.8,0,0,0
12/18/2006 3:41,0.21,0,246.72,0.8,0,0,0
12/18/2006 3:42,0.21,0,247.08,0.8,0,0,0
12/18/2006 3:43,0.208,0,246.23,0.8,0,0,0
12/18/2006 3:44,0.208,0,245.74,0.8,0,0,0
12/18/2006 3:45,0.204,0,244.17,0.8,0,0,0
12/18/2006 3:46,0.206,0,244.82,0.8,0,0,0
12/18/2006 3:47,0.206,0,244.74,0.8,0,0,0
12/18/2006 3:48,0.206,0,245.04,0.8,0,0,0
12/18/2006 3:49,0.302,0.104,245.69,1.4,0,0,0
12/18/2006 3:50,0.316,0.138,246.18,1.4,0,0,0
12/18/2006 3:51,0.31,0.136,245.85,1.4,0,0,0
12/18/2006 3:52,0.31,0.138,246.37,1.4,0,0,0
12/18/2006 3:53,0.376,0.208,245.96,1.8,0,0,0
12/18/2006 3:54,0.384,0.246,245.92,1.8,0,0,0
12/18/2006 3:55,0.382,0.242,245.25,1.8,0,0,0
12/18/2006 3:56,0.382,0.246,245.73,1.8,0,0,0
12/18/2006 3:57,0.378,0.242,245.14,1.8,0,0,0
12/18/2006 3:58,0.376,0.24,245.09,1.8,0,0,0
12/18/2006 3:59,0.376,0.244,245.49,1.8,0,0,0
12/18/2006 4:00,0.378,0.248,246.08,1.8,0,0,0
12/18/2006 4:01,0.384,0.25,246.45,1.8,0,0,0
12/18/2006 4:02,0.316,0.158,245.62,1.4,0,0,0
12/18/2006 4:03,0.302,0.136,245.58,1.4,0,0,0
12/18/2006 4:04,0.3,0.132,244.68,1.4,0,0,0
